item_idx,assoc_item_idx,rank,support_count,confidence,lift
2367,4777,1,4,0.1429,113.25
2367,244,2,5,0.1786,105.42
217,1331,1,3,0.0577,80.04
217,1160,2,4,0.0769,66.7
217,4253,3,3,0.0577,53.36
217,3270,4,4,0.0769,34.42
217,3133,5,3,0.0577,31.39
217,1817,6,3,0.0577,21.63
7079,7051,1,3,0.1765,50.48
5461,2798,1,3,0.375,2601.19
5461,1565,2,5,0.625,1734.12
85,2822,1,4,0.125,69.36
2822,85,1,4,0.08,69.36
2822,7147,2,3,0.06,44.99
2822,5626,3,5,0.1,36.51
2822,2862,4,3,0.06,26.01
2822,1348,5,4,0.08,6.2
2822,5988,6,3,0.06,5.72
2348,2766,1,5,0.2,179.01
2348,4941,2,3,0.12,166.48
1315,5322,1,4,0.2222,685.09
1315,2637,2,3,0.1667,385.36
2637,5322,1,3,0.25,770.72
2637,1315,2,3,0.25,385.36
5322,2637,1,3,0.3333,770.72
5322,1315,2,4,0.4444,685.09
485,2366,1,4,0.0588,90.67
485,4668,2,7,0.1029,81.61
485,2311,3,6,0.0882,74.19
485,2278,4,5,0.0735,56.67
485,2918,5,4,0.0588,48.0
485,4398,6,4,0.0588,48.0
485,4976,7,3,0.0441,39.49
485,3818,8,3,0.0441,34.97
485,5055,9,3,0.0441,31.39
485,2174,10,3,0.0441,24.0
6127,6785,1,3,0.0638,26.83
6127,5161,2,3,0.0638,2.78
6399,4970,1,4,0.1538,251.1
6399,1245,2,3,0.1154,160.07
6399,3433,3,5,0.1923,140.41
6399,7189,4,3,0.1154,133.39
6399,1887,5,3,0.1154,114.34
6399,1936,6,3,0.1154,106.72
6399,4860,7,3,0.1154,103.27
6399,5886,8,3,0.1154,78.08
6399,2588,9,3,0.1154,60.4
6399,4749,10,3,0.1154,56.17
3683,2559,1,3,0.1875,247.73
3683,4431,2,3,0.1875,100.05
3133,3270,1,5,0.098,43.87
3133,217,2,3,0.0588,31.39
3133,602,3,3,0.0588,24.36
3270,4866,1,3,0.0484,67.13
3270,3133,2,5,0.0806,43.87
3270,217,3,4,0.0645,34.42
3270,3590,4,6,0.0968,18.27
2040,1772,1,3,0.25,301.59
1088,2886,1,3,1.0,6936.5
2886,1088,1,3,0.75,6936.5
5049,1966,1,3,0.0857,79.27
5049,6956,2,3,0.0857,72.07
5049,635,3,5,0.1429,67.18
5049,7186,4,4,0.1143,59.83
5049,5995,5,3,0.0857,58.01
5049,4186,6,3,0.0857,51.7
5049,6160,7,3,0.0857,37.75
5049,6681,8,3,0.0857,29.73
5049,289,9,3,0.0857,20.15
5049,4503,10,3,0.0857,14.96
6738,2569,1,3,0.0556,61.66
6738,525,2,3,0.0556,49.72
6738,2518,3,3,0.0556,46.71
6738,3202,4,3,0.0556,38.54
6738,3078,5,4,0.0741,33.69
6738,5702,6,3,0.0556,14.41
6738,2401,7,3,0.0556,8.24
1543,5258,1,8,0.1404,69.54
1543,7145,2,4,0.0702,41.43
1543,289,3,8,0.1404,33.0
1543,2147,4,7,0.1228,23.18
1543,3564,5,3,0.0526,16.59
1543,4582,6,7,0.1228,14.69
1543,222,7,3,0.0526,10.82
1543,5066,8,6,0.1053,6.08
3564,7189,1,3,0.0341,39.41
3564,4086,2,6,0.0682,36.38
3564,608,3,3,0.0341,27.03
3564,1989,4,3,0.0341,18.19
3564,1543,5,3,0.0341,16.59
3564,7119,6,5,0.0568,15.31
3564,983,7,3,0.0341,14.33
3564,790,8,3,0.0341,14.33
3564,2147,9,5,0.0568,10.72
3564,289,10,3,0.0341,8.02
5751,5977,1,3,0.0769,106.72
5751,2111,2,3,0.0769,38.81
5751,7087,3,3,0.0769,38.11
5751,861,4,3,0.0769,25.71
1842,2481,1,6,0.2069,191.35
1842,3754,2,4,0.1379,131.97
1842,4660,3,4,0.1379,131.97
1842,2761,4,4,0.1379,123.45
1842,4398,5,4,0.1379,112.56
1842,1798,6,3,0.1034,110.4
1842,932,7,3,0.1034,106.31
1842,524,8,3,0.1034,98.98
1842,3847,9,3,0.1034,95.68
1842,5362,10,3,0.1034,84.42
6353,4825,1,4,0.4444,725.39
6353,2366,2,4,0.4444,685.09
6353,524,3,4,0.4444,425.23
6353,793,4,3,0.3333,330.31
6353,2537,5,3,0.3333,289.02
6353,2311,6,3,0.3333,280.26
6353,5055,7,3,0.3333,237.15
1440,2918,1,3,0.1154,94.16
1585,5689,1,3,0.75,5202.38
5689,1585,1,3,0.75,5202.38
5696,6551,1,4,0.1429,495.46
6551,5696,1,4,0.5,495.46
4337,2611,1,3,0.0577,43.26
4337,5100,2,3,0.0577,37.23
4337,410,3,3,0.0577,36.38
4337,5080,4,3,0.0577,36.38
4337,1676,5,3,0.0577,22.87
4337,4008,6,3,0.0577,14.82
3413,2401,1,7,0.4118,61.1
4881,5154,1,4,1.0,374.95
5311,5154,1,3,0.75,281.21
2569,6738,1,3,0.12,61.66
2569,4344,2,3,0.12,56.43
2569,5554,3,4,0.16,56.19
932,1506,1,3,0.1111,110.1
932,1842,2,3,0.1111,106.31
932,4660,3,3,0.1111,106.31
932,7035,4,4,0.1481,100.26
932,2829,5,3,0.1111,77.07
932,1002,6,3,0.1111,46.01
932,5270,7,3,0.1111,40.56
932,5702,8,3,0.1111,28.81
5977,3232,1,3,0.15,346.82
5977,2781,2,4,0.2,149.98
5977,5751,3,3,0.15,106.72
336,3904,1,3,0.15,134.25
3398,6499,1,3,1.0,9248.67
6499,3398,1,3,1.0,9248.67
4147,3139,1,3,0.0938,89.7
4147,1612,2,3,0.0938,76.51
4147,5632,3,3,0.0938,47.29
4147,5164,4,4,0.125,17.43
3126,4805,1,3,0.75,6936.5
4805,3126,1,3,1.0,6936.5
6901,5960,1,4,0.1379,131.97
6901,1506,2,3,0.1034,102.51
6901,23,3,3,0.1034,98.98
6901,525,4,3,0.1034,92.59
6901,5244,5,4,0.1379,70.87
6901,6480,6,3,0.1034,58.58
6109,2172,1,3,0.25,578.04
6109,6400,2,3,0.25,365.08
6109,294,3,3,0.25,204.01
721,5739,1,3,0.1154,106.72
721,3968,2,3,0.1154,97.01
721,6799,3,3,0.1154,46.4
3968,3520,1,4,0.1212,129.35
3968,721,2,3,0.0909,97.01
3968,5739,3,3,0.0909,84.08
3968,6480,4,4,0.1212,68.64
3968,6326,5,3,0.0909,68.17
3968,5095,6,3,0.0909,60.06
3968,2713,7,3,0.0909,54.83
3968,2418,8,3,0.0909,54.83
3968,5793,9,3,0.0909,44.25
3968,6152,10,3,0.0909,25.74
2713,3642,1,4,0.087,83.2
2713,2036,2,3,0.0652,56.55
2713,3968,3,3,0.0652,54.83
2713,1845,4,3,0.0652,20.33
3642,1884,1,4,0.1379,119.59
3642,2713,2,4,0.1379,83.2
3642,6424,3,3,0.1034,58.58
3642,5270,4,3,0.1034,37.77
3433,5557,1,3,0.0789,146.03
3433,6399,2,5,0.1316,140.41
3433,1245,3,3,0.0789,109.52
3433,5886,4,3,0.0789,53.43
3433,6450,5,3,0.0789,16.47
3520,5739,1,4,0.1538,142.29
3520,3968,2,4,0.1538,129.35
3520,2499,3,4,0.1538,125.55
3520,6480,4,3,0.1154,65.34
3520,5965,5,3,0.1154,14.82
6424,1994,1,6,0.1224,66.62
6424,3642,2,3,0.0612,58.58
6424,4955,3,5,0.102,56.62
6424,3982,4,3,0.0612,53.09
6424,3242,5,5,0.102,51.48
6424,665,6,4,0.0816,49.24
6424,5886,7,3,0.0612,41.43
6424,6495,8,3,0.0612,36.93
6424,2588,9,3,0.0612,32.05
6424,7186,10,3,0.0612,32.05
5448,3294,1,3,0.1,92.49
5448,3365,2,3,0.1,92.49
5448,5886,3,4,0.1333,90.23
5448,6061,4,3,0.1,89.5
5448,5101,5,3,0.1,69.36
5448,5664,6,4,0.1333,61.66
5448,73,7,3,0.1,47.03
5448,4053,8,3,0.1,26.94
990,5101,1,3,0.0698,48.39
990,2588,2,3,0.0698,36.52
990,790,3,3,0.0698,29.33
990,2996,4,4,0.093,20.81
6945,1649,1,6,0.3158,337.0
6945,2736,2,4,0.2105,278.16
6041,2761,1,4,0.0816,73.06
6041,1506,2,3,0.0612,60.67
6041,5960,3,3,0.0612,58.58
6041,23,4,3,0.0612,58.58
6041,2852,5,3,0.0612,49.96
6041,5190,6,3,0.0612,42.47
6041,6893,7,3,0.0612,39.51
6041,5955,8,3,0.0612,36.93
6041,5244,9,3,0.0612,31.46
6041,1389,10,4,0.0816,26.03
2466,5862,1,3,0.3333,711.44
5862,2466,1,3,0.2308,711.44
759,4019,1,5,0.25,365.08
759,1993,2,3,0.15,244.82
5221,1078,1,3,0.1034,89.7
5221,6084,2,4,0.1379,53.15
6084,5174,1,3,0.0417,77.07
6084,2773,2,3,0.0417,77.07
6084,4791,3,3,0.0417,60.85
6084,5221,4,4,0.0556,53.15
6084,1989,5,7,0.0972,51.88
6084,6633,6,4,0.0556,25.69
6084,5290,7,3,0.0417,16.75
6084,3216,8,4,0.0556,15.73
1195,5752,1,3,0.5,1981.86
5752,1195,1,3,0.4286,1981.86
753,4602,1,3,0.12,665.9
753,4976,2,3,0.12,107.4
753,1410,3,3,0.12,104.05
753,1357,4,3,0.12,92.49
4602,753,1,3,0.6,665.9
5468,1506,1,3,0.0789,78.23
5468,2334,2,3,0.0789,68.45
4119,2522,1,3,1.0,3963.71
4119,3222,2,3,1.0,3082.89
1020,2318,1,4,0.2667,389.42
1020,790,2,4,0.2667,112.11
4191,6911,1,5,0.1515,280.26
4191,3906,2,9,0.2727,252.24
4191,5893,3,5,0.1515,135.61
4191,252,4,3,0.0909,76.44
4191,1301,5,3,0.0909,31.53
6911,4191,1,5,0.3333,280.26
707,4500,1,3,0.2727,58.21
6801,1245,1,3,0.0732,101.51
6801,2518,2,3,0.0732,61.52
6801,1557,3,3,0.0732,49.52
6801,5554,4,3,0.0732,25.7
2499,1966,1,5,0.1471,136.01
2499,3520,2,4,0.1176,125.55
2499,1921,3,4,0.1176,112.56
2499,5496,4,4,0.1176,98.92
2499,6956,5,4,0.1176,98.92
2499,1445,6,3,0.0882,87.43
2499,5101,7,4,0.1176,81.61
2499,3422,8,4,0.1176,79.62
2499,4288,9,3,0.0882,78.97
2499,191,10,4,0.1176,75.91
1506,5201,1,4,0.1429,233.16
1506,524,2,4,0.1429,136.68
1506,932,3,3,0.1071,110.1
1506,3139,4,3,0.1071,102.51
1506,6901,5,3,0.1071,102.51
1506,2334,6,3,0.1071,92.9
1506,2852,7,3,0.1071,87.43
1506,5362,8,3,0.1071,87.43
1506,4480,9,3,0.1071,84.94
1506,5468,10,3,0.1071,78.23
1320,2918,1,3,0.0625,51.0
1320,2174,2,4,0.0833,45.34
1320,4045,3,3,0.0625,31.53
2779,4045,1,3,0.0857,43.24
3932,1357,1,4,0.2,154.14
3932,4754,2,3,0.15,122.41
3932,5190,3,3,0.15,104.05
3932,2653,4,3,0.15,47.29
3932,5212,5,3,0.15,39.26
3285,223,1,3,0.375,1040.47
252,1742,1,5,0.1515,262.75
252,2331,2,3,0.0909,114.65
252,4191,3,3,0.0909,76.44
252,1301,4,3,0.0909,31.53
1301,5026,1,4,0.05,115.61
1301,6188,2,3,0.0375,115.61
1301,2331,3,5,0.0625,78.82
1301,5185,4,11,0.1375,69.36
1301,1366,5,10,0.125,65.44
1301,7123,6,3,0.0375,57.8
1301,1834,7,3,0.0375,54.76
1301,4866,8,3,0.0375,52.02
1301,2789,9,3,0.0375,52.02
1301,4067,10,5,0.0625,46.87
1551,5537,1,3,0.6,4161.9
5537,1551,1,3,0.75,4161.9
309,6108,1,3,1.0,3082.89
6108,309,1,3,0.3333,3082.89
2850,5080,1,3,0.125,78.82
5678,937,1,3,0.1304,212.88
5678,215,2,4,0.1739,126.98
1989,5792,1,3,0.0577,114.34
1989,2789,2,3,0.0577,80.04
1989,6084,3,7,0.1346,51.88
1989,5383,4,5,0.0962,43.03
1989,6575,5,3,0.0577,36.38
1989,3564,6,3,0.0577,18.19
1989,3590,7,3,0.0577,10.89
2789,5451,1,3,0.15,346.82
2789,5194,2,4,0.2,154.14
2789,1989,3,3,0.15,80.04
2789,635,4,3,0.15,70.54
2789,1301,5,3,0.15,52.02
2789,3590,6,4,0.2,37.75
2789,5066,7,3,0.15,8.67
633,3906,1,3,0.375,346.82
3906,633,1,3,0.1,346.83
3906,4631,2,3,0.1,308.29
3906,4191,3,9,0.3,252.24
2173,2780,1,3,0.375,400.18
2173,3124,2,3,0.375,120.99
522,2654,1,4,0.3636,531.02
2654,522,1,4,0.2105,531.02
689,3646,1,3,0.1364,291.04
3646,689,1,3,0.2308,291.04
2732,1072,1,3,1.0,1632.12
2732,6866,2,3,1.0,454.85
5506,1072,1,4,0.4444,725.39
5506,6866,2,4,0.4444,202.16
2075,4928,1,4,1.0,5549.2
4928,2075,1,4,0.8,5549.2
1678,148,1,6,0.2143,52.15
631,5841,1,3,0.3,166.48
5557,5935,1,3,0.2,1387.3
5557,2037,2,3,0.2,693.65
5557,3433,3,3,0.2,146.03
2037,5935,1,3,0.375,2601.19
2037,108,2,3,0.375,1040.47
2037,5557,3,3,0.375,693.65
5935,2037,1,3,0.75,2601.19
5935,5557,2,3,0.75,1387.3
5519,3196,1,4,0.093,36.87
5519,5626,2,4,0.093,33.96
960,6340,1,4,0.1538,853.72
960,5216,2,3,0.1154,110.4
960,3563,3,3,0.1154,103.27
1823,2236,1,3,0.0857,169.87
1823,5304,2,5,0.1429,132.12
1823,2185,3,3,0.0857,95.13
1823,6819,4,3,0.0857,95.13
1823,7067,5,3,0.0857,55.31
1823,1635,6,5,0.1429,47.19
1823,1348,7,6,0.1714,13.29
6887,6289,1,5,0.4167,502.64
6887,4598,2,3,0.25,266.79
5773,5474,1,3,0.25,770.72
5773,3180,2,3,0.25,693.65
5773,368,3,5,0.4167,642.27
5773,2940,4,4,0.3333,616.58
5773,4128,5,3,0.25,408.03
5773,3513,6,3,0.25,330.31
608,3564,1,3,0.0857,27.03
608,5066,2,3,0.0857,4.95
2949,4582,1,3,0.1111,13.29
2949,1291,2,3,0.1111,12.74
2949,5066,3,4,0.1481,8.56
2364,3762,1,3,0.5,433.53
3762,2364,1,3,0.0938,433.53
3762,2999,2,3,0.0938,260.12
3762,6908,3,3,0.0938,123.87
3758,2147,1,3,0.0857,16.18
1225,5988,1,3,0.3333,31.78
3198,6788,1,3,0.3,756.71
564,2728,1,3,1.0,3468.25
4234,2559,1,4,0.1667,220.21
1190,4502,1,3,0.3333,330.31
6638,4502,1,3,0.2727,270.25
1399,368,1,3,0.375,578.04
5185,6792,1,3,0.0545,126.12
5185,2979,2,3,0.0545,94.59
5185,5215,3,4,0.0727,72.07
5185,1301,4,11,0.2,69.36
5185,2331,5,3,0.0545,68.79
5185,5995,6,5,0.0909,61.52
5185,1366,7,6,0.1091,57.11
5185,224,8,3,0.0545,54.05
5185,2680,9,3,0.0545,52.19
5185,6258,10,3,0.0545,48.82
3162,6154,1,4,0.2857,792.74
3162,7152,2,3,0.2143,34.97
1439,1927,1,3,1.0,4624.33
1927,1439,1,3,0.5,4624.33
5571,3837,1,6,0.3333,168.16
1201,4410,1,3,0.1579,365.08
1201,3370,2,4,0.2105,201.42
5554,2569,1,4,0.0506,56.19
5554,5948,2,7,0.0886,54.63
5554,2904,3,3,0.038,32.93
5554,5546,4,3,0.038,29.27
5554,6574,5,3,0.038,26.34
5554,6801,6,3,0.038,25.7
5554,3078,7,4,0.0506,23.03
5554,276,8,3,0.038,19.88
5554,4344,9,3,0.038,17.86
5554,1553,10,3,0.038,16.99
6333,6821,1,3,0.6,1513.42
6821,6333,1,3,0.2727,1513.42
104,167,1,3,0.2143,247.73
104,294,2,4,0.2857,233.16
1038,3513,1,5,0.8333,1101.03
1038,2940,2,3,0.5,924.87
1038,368,3,3,0.5,770.72
1322,3513,1,3,0.3333,440.41
6739,3663,1,3,0.3,1040.47
6739,5474,2,3,0.3,924.87
6739,2086,3,3,0.3,756.71
6739,6890,4,3,0.3,438.09
3663,5474,1,3,0.375,1156.08
3663,6739,2,3,0.375,1040.47
3328,7172,1,4,0.0909,420.39
3328,3776,2,4,0.0909,252.24
3328,1515,3,3,0.0682,210.2
3328,3320,4,10,0.2273,53.9
3328,2590,5,3,0.0682,48.51
3776,3328,1,4,0.4,252.24
5362,524,1,4,0.1176,112.56
5362,4754,2,4,0.1176,96.01
5362,1798,3,3,0.0882,94.16
5362,1537,4,3,0.0882,90.67
5362,1506,5,3,0.0882,87.43
5362,1842,6,3,0.0882,84.42
5362,3847,7,3,0.0882,81.61
5362,5464,8,3,0.0882,66.17
5362,6950,9,3,0.0882,64.43
5362,5244,10,3,0.0882,45.34
5244,6901,1,4,0.0741,70.87
5244,3139,2,4,0.0741,70.87
5244,5960,3,3,0.0556,53.15
5244,5362,4,3,0.0556,45.34
5244,6041,5,3,0.0556,31.46
5244,1994,6,3,0.0556,30.22
3339,4512,1,5,0.1786,81.22
73,5448,1,3,0.0508,47.03
73,3365,2,3,0.0508,47.03
73,1894,3,3,0.0508,39.19
73,6425,4,4,0.0678,30.84
73,4086,5,3,0.0508,27.13
73,2858,6,3,0.0508,20.45
73,4313,7,4,0.0678,17.42
73,2390,8,3,0.0508,9.41
6831,1245,1,3,0.1034,143.51
6831,6456,2,4,0.1379,127.57
6831,2611,3,3,0.1034,77.58
6831,4503,4,9,0.3103,54.16
6831,4618,5,3,0.1034,54.16
6831,4028,6,3,0.1034,54.16
6831,1677,7,3,0.1034,40.43
6831,2271,8,3,0.1034,38.27
6752,2518,1,5,0.1471,123.65
6752,243,2,4,0.1176,74.19
6752,4453,3,3,0.0882,64.43
6752,6185,4,3,0.0882,55.64
6752,5948,5,3,0.0882,54.4
6752,5367,6,3,0.0882,35.48
6752,912,7,3,0.0882,26.04
1992,790,1,3,0.1111,46.71
1992,1677,2,3,0.1111,43.42
2561,5483,1,3,1.0,9248.67
5483,2561,1,3,1.0,9248.67
3412,625,1,6,0.15,148.64
3412,3754,2,4,0.1,95.68
3412,2214,3,9,0.225,77.07
3412,1537,4,3,0.075,77.07
3412,2761,5,3,0.075,67.13
3412,4553,6,3,0.075,46.24
3412,6480,7,3,0.075,42.47
3412,2862,8,3,0.075,32.51
3412,5164,9,5,0.125,17.43
3412,4640,10,3,0.075,12.03
4631,3906,1,3,0.3333,308.29
1474,2068,1,4,0.2105,224.66
2068,1474,1,4,0.1538,224.66
2458,6044,1,3,0.0441,11.23
2458,1291,2,3,0.0441,5.06
4581,2349,1,3,0.75,671.27
6969,4648,1,4,0.5,533.58
3590,4474,1,3,0.0204,70.78
3590,5451,2,4,0.0272,62.92
3590,5320,3,3,0.0204,56.62
3590,1283,4,3,0.0204,51.48
3590,4866,5,5,0.034,47.19
3590,6623,6,3,0.0204,47.19
3590,5026,7,3,0.0204,47.19
3590,1301,8,16,0.1088,37.75
3590,2789,9,4,0.0272,37.75
3590,63,10,5,0.034,34.95
6864,224,1,7,0.1556,154.14
6864,2526,2,5,0.1111,110.1
6864,4026,3,3,0.0667,92.49
6864,5995,4,6,0.1333,90.23
6864,2680,5,4,0.0889,85.05
6864,5185,6,4,0.0889,44.84
6864,1301,7,4,0.0889,30.83
6864,3590,8,4,0.0889,16.78
6960,4562,1,3,0.1071,33.03
4206,3417,1,4,0.129,94.21
4206,913,2,3,0.0968,28.56
6836,4279,1,3,0.15,416.19
6836,4313,2,3,0.15,38.54
2853,4243,1,3,1.0,6936.5
4243,2853,1,3,0.75,6936.5
97,5489,1,3,0.3333,1027.63
5489,97,1,3,0.3333,1027.63
552,5237,1,5,0.5556,734.02
5237,552,1,5,0.2381,734.02
2945,4780,1,3,0.1071,330.31
2945,1603,2,6,0.2143,123.87
2945,4593,3,4,0.1429,80.89
2945,5154,4,3,0.1071,40.17
2945,1996,5,3,0.1071,39.12
2945,4582,6,3,0.1071,12.81
2236,1823,1,3,0.2143,169.87
2236,7067,2,3,0.2143,138.27
2236,1635,3,4,0.2857,94.37
2236,1348,4,3,0.2143,16.61
5631,3373,1,5,0.2083,361.28
5631,6615,2,3,0.125,289.02
5631,4211,3,3,0.125,266.79
5631,2665,4,3,0.125,165.15
6322,2086,1,3,0.375,945.89
6749,5868,1,3,0.2308,145.52
6749,563,2,3,0.2308,125.55
6749,643,3,3,0.2308,38.57
3806,4908,1,3,0.15,832.38
4908,3806,1,3,0.6,832.38
6640,5302,1,3,0.6,2080.95
5864,2251,1,3,0.1429,28.31
2865,5693,1,4,0.3636,162.73
3536,6760,1,3,0.2727,630.59
3536,2842,2,5,0.4545,548.34
1357,3932,1,4,0.1111,154.14
1357,3202,2,5,0.1389,96.34
1357,753,3,3,0.0833,92.49
1357,1612,4,3,0.0833,68.0
1357,7147,5,3,0.0833,62.49
1357,2653,6,7,0.1944,61.31
1357,276,7,4,0.1111,58.17
1357,5101,8,3,0.0833,57.8
1357,5946,9,4,0.1111,51.38
1357,5434,10,3,0.0833,27.53
2077,2668,1,3,0.25,330.31
2544,4283,1,3,0.25,22.74
1588,4395,1,4,0.2857,880.83
1588,894,2,3,0.2143,228.68
6380,1837,1,3,0.5,1387.3
6380,5791,2,4,0.6667,377.5
2960,6121,1,3,0.6,3329.52
6121,2960,1,3,0.6,3329.52
937,5678,1,3,0.1765,212.88
1966,6956,1,9,0.3,252.24
1966,4288,2,7,0.2333,208.84
1966,2499,3,5,0.1667,136.01
1966,7100,4,6,0.2,129.05
1966,1936,5,4,0.1333,123.32
1966,2294,6,3,0.1,115.61
1966,7186,7,6,0.2,104.7
1966,1887,8,3,0.1,99.09
1966,1921,9,3,0.1,95.68
1966,282,10,3,0.1,84.08
2389,7173,1,3,0.1071,114.34
2389,2808,2,3,0.1071,87.43
7173,2389,1,3,0.1154,114.34
7173,5252,2,3,0.1154,84.25
2199,4746,1,4,1.0,3082.89
2199,1931,2,3,0.75,2601.19
2804,5793,1,3,0.0625,30.42
6992,805,1,3,0.1765,96.01
5725,1386,1,3,0.75,1156.08
4209,719,1,4,0.5714,792.74
4209,5129,2,3,0.4286,699.48
4209,1590,3,3,0.4286,276.54
187,4840,1,3,0.0968,141.32
187,565,2,4,0.129,123.45
565,187,1,4,0.1379,123.45
565,735,2,3,0.1034,98.98
565,3490,3,3,0.1034,51.25
565,3590,4,3,0.1034,19.53
1184,643,1,3,0.125,20.89
665,3544,1,4,0.087,150.79
665,6424,2,4,0.087,49.24
665,1996,3,4,0.087,31.75
3544,665,1,4,0.25,150.79
5849,2808,1,3,0.1154,94.16
5849,5904,2,3,0.1154,76.23
4410,1201,1,3,0.25,365.08
1797,2112,1,3,0.2308,278.39
2112,5143,1,5,0.2174,861.68
2112,1797,2,3,0.1304,278.39
2112,3877,3,4,0.1739,107.23
6936,3513,1,3,0.5,660.62
6449,3851,1,4,0.129,77.83
6449,6574,2,3,0.0968,67.13
3907,6431,1,4,0.2105,124.28
3907,5573,2,3,0.1579,109.52
3907,1557,3,3,0.1579,106.85
3907,3996,4,4,0.2105,99.0
3907,2184,5,3,0.1579,59.2
1598,5617,1,3,0.6,396.37
4716,5622,1,3,0.6,1280.58
4716,5477,2,4,0.8,853.72
901,1523,1,3,0.75,6936.5
1523,901,1,3,1.0,6936.5
2079,3984,1,3,0.1154,168.5
2079,20,2,3,0.1154,66.7
7077,3139,1,3,0.1111,106.31
7077,7035,2,4,0.1481,100.26
7077,6893,3,3,0.1111,71.7
7077,5955,4,3,0.1111,67.02
7077,1573,5,3,0.1111,25.06
628,1938,1,3,0.1765,49.46
748,5276,1,3,1.0,9248.67
5276,748,1,3,1.0,9248.67
324,2686,1,3,0.2727,1261.18
324,2263,2,3,0.2727,945.89
324,2755,3,3,0.2727,840.79
324,6158,4,3,0.2727,630.59
2686,1906,1,3,0.5,4624.33
2686,324,2,3,0.5,1261.18
2686,6158,3,3,0.5,1156.08
6158,6026,1,3,0.25,1734.12
6158,2686,2,3,0.25,1156.08
6158,324,3,3,0.25,630.59
5581,4946,1,3,0.25,182.54
4339,5774,1,5,0.2941,62.29
6686,4503,1,3,0.12,20.94
6686,643,2,3,0.12,20.06
4821,729,1,3,0.0769,237.15
4821,5034,2,4,0.1026,142.29
4821,6466,3,3,0.0769,43.56
3293,4178,1,3,0.1111,181.35
3293,3326,2,3,0.1111,46.71
3293,790,3,3,0.1111,46.71
2299,5148,1,4,0.1143,264.25
2299,5100,2,9,0.2571,165.92
2299,2781,3,3,0.0857,64.28
2299,4291,4,3,0.0857,60.98
5148,2299,1,4,0.3333,264.25
5148,5100,2,3,0.25,161.31
207,2450,1,5,0.1471,113.34
207,4288,2,3,0.0882,78.97
207,1845,3,7,0.2059,64.18
207,4870,4,3,0.0882,59.71
207,4749,5,3,0.0882,42.95
207,6425,6,3,0.0882,40.13
207,912,7,3,0.0882,26.04
207,4582,8,3,0.0882,10.55
2091,4582,1,3,0.25,29.9
3574,5301,1,4,0.3636,1261.18
5301,3574,1,4,0.5,1261.18
3202,4403,1,3,0.075,115.61
3202,1357,2,5,0.125,96.34
3202,764,3,3,0.075,86.71
3202,2852,4,4,0.1,81.61
3202,3375,5,3,0.075,77.07
3202,3294,6,3,0.075,69.36
3202,2938,7,3,0.075,63.06
3202,2918,8,3,0.075,61.2
3202,5946,9,5,0.125,57.8
3202,6738,10,3,0.075,38.54
5200,643,1,3,0.5,83.57
2573,4991,1,3,1.0,9248.67
4991,2573,1,3,1.0,9248.67
2503,6170,1,3,0.5,3468.25
6170,2503,1,3,0.75,3468.25
3645,5027,1,3,0.5,3468.25
5027,3645,1,3,0.75,3468.25
2816,3416,1,3,0.125,77.07
290,2301,1,3,0.3333,440.41
2301,290,1,3,0.1429,440.41
6456,6831,1,4,0.1333,127.57
6456,2918,2,4,0.1333,108.81
6456,4028,3,4,0.1333,69.8
6456,2271,4,4,0.1333,49.33
2151,2668,1,3,0.3,396.37
3982,2036,1,3,0.0938,81.29
3982,3921,2,3,0.0938,78.82
3982,6424,3,3,0.0938,53.09
3982,2588,4,3,0.0938,49.08
942,996,1,4,0.1026,52.7
942,2457,2,3,0.0769,26.03
4625,6868,1,3,0.75,2972.79
2824,3819,1,3,0.75,1891.77
3819,2824,1,3,0.2727,1891.77
3029,3925,1,4,0.0741,205.53
3029,5174,2,3,0.0556,102.76
3029,4626,3,4,0.0741,62.28
4626,709,1,4,0.1212,280.26
4626,3238,2,4,0.1212,224.21
4626,5577,3,4,0.1212,134.53
4626,3029,4,4,0.1212,62.28
555,6780,1,3,0.2308,914.7
6780,555,1,3,0.4286,914.7
1887,6399,1,3,0.1071,114.34
1887,1966,2,3,0.1071,99.09
1887,6956,3,3,0.1071,90.08
1887,4749,4,5,0.1786,86.92
1887,7186,5,4,0.1429,74.79
1887,5213,6,3,0.1071,69.13
1887,6734,7,3,0.1071,63.25
1887,2588,8,3,0.1071,56.09
1887,668,9,3,0.1071,36.25
1887,3297,10,4,0.1429,33.88
7215,5477,1,3,1.0,1067.15
746,1456,1,7,0.3684,929.29
746,804,2,3,0.1579,876.19
746,5652,3,3,0.1579,625.85
746,3830,4,3,0.1579,292.06
1456,804,1,3,0.2727,1513.42
1456,5652,2,4,0.3636,1441.35
1456,746,3,7,0.6364,929.29
2980,793,1,3,0.1,99.09
2980,5257,2,5,0.1667,98.39
2980,3185,3,3,0.1,81.61
2980,2852,4,3,0.1,81.61
2980,605,5,3,0.1,77.07
2980,3996,6,3,0.1,47.03
2980,265,7,3,0.1,14.01
6309,6289,1,3,0.75,904.76
6309,6914,2,3,0.75,743.2
3877,4774,1,3,0.0667,264.25
3877,4636,2,3,0.0667,205.53
3877,2112,3,4,0.0889,107.23
3877,110,4,4,0.0889,61.66
2899,2964,1,4,0.129,143.21
3018,5517,1,3,0.5,3468.25
5517,3018,1,3,0.75,3468.25
3925,3029,1,4,0.4,205.53
5174,3029,1,3,0.2,102.76
5174,6084,2,3,0.2,77.07
